entry_id,audio_index,label,response,correct,mean_cosine,std_cosine,cosine_count,sampling_method,vsv_lambda
5223,YzIgGMlZENTs,Yes,Yes,True,-0.00455358624458313,0.029982819752360636,64,adversarial,0.001
6864,Yg5l3Bz6lWnc,Yes,Yes,True,-0.012737770875295004,0.020377849036148744,96,adversarial,0.001
11622,Y3xDZ-kdGE3o,Yes,Yes,True,0.019744455814361572,0.03146342623181768,64,adversarial,0.001
20465,Y5I8lmN8rwDM,No,No,True,0.02945717175801595,0.03428140519993733,96,adversarial,0.001
24585,YWUpeplQr3A4,No,Yes,False,-0.009476110339164734,0.03584671933054682,96,random,0.001
18835,YkXjzsroVTtw,Yes,Yes,True,-0.04044784295062224,0.06554072276260264,96,random,0.001
27567,Y6pssFJ0m-kU,Yes,Yes,True,0.020526185631752014,0.03814570935530231,96,popular,0.001
15292,Y5G6b_QWL3nY,No,No,True,-0.0020815239598353705,0.023881057400741604,96,random,0.001
17727,Yj1AiqT5oHZc,Yes,Yes,True,-0.01017511636018753,0.0328649894608011,64,random,0.001
7086,YQARuiRtfy-k,Yes,Yes,True,0.0016978879769643147,0.024297105341606562,96,popular,0.001
4631,YVE6Ku0-ucUM,No,No,True,0.02330826222896576,0.03333849015787055,96,random,0.001
12932,YdZDgJzGtLLU,Yes,No,False,-0.012960414091746012,0.022578981848822285,96,popular,0.001
11685,YfYTZVxQ8LJk,Yes,No,False,-0.012078925967216492,0.03874565675856534,96,popular,0.001
705,YuhSDBwVrEdo,Yes,No,False,-0.00410635769367218,0.027944813203535205,96,popular,0.001
13496,YCfxWJ1Qoufg,Yes,No,False,-0.015054076910018921,0.029668819761213914,96,popular,0.001
23213,YGE1aZSnPr2Q,No,Yes,False,0.008781291544437408,0.03274186069325249,64,popular,0.001
10106,Y7-HCqJFwHoI,Yes,Yes,True,0.0035286049048105874,0.026222514922440543,96,adversarial,0.001
1605,YcPiSd5nJLrI,No,Yes,False,0.020484328269958496,0.022943641711241775,64,adversarial,0.001
27685,Yc6YJgZ3qzOw,No,Yes,False,0.03357701003551483,0.04443437083672377,64,adversarial,0.001
19415,YAUmY0YRAFQE,No,Yes,False,-0.007032668838898341,0.037828421618937805,96,random,0.001
14760,YSNIaYhri76w,Yes,No,False,0.01894254982471466,0.03974403871141166,96,popular,0.001
20594,Y3XuyGJqaXv8,No,Yes,False,-0.006784458955128987,0.03292839843077642,96,random,0.001
30289,YMVGhC-xB79s,Yes,Yes,True,-0.016823907072345417,0.04158897800903843,96,popular,0.001
24082,YlX3k5p2I_g0,Yes,Yes,True,0.03278791904449463,0.039377016646917916,64,adversarial,0.001
17299,YajheseWZmmU,Yes,Yes,True,-0.000255487859249115,0.025591218741531082,96,random,0.001
26417,YqakN0JNbpcU,Yes,Yes,True,-0.013635621095697084,0.021080887022136518,96,adversarial,0.001
7294,Y6cS0FsUM-cQ,Yes,Yes,True,-0.004695147275924683,0.021358517665396575,96,random,0.001
23394,YlX3k5p2I_g0,Yes,Yes,True,0.01197659969329834,0.025828708081810262,64,random,0.001
8547,YZBtgrP4vU_w,No,Yes,False,0.018363783756891888,0.02596753244718127,96,random,0.001
7842,Y3VHpLxtd498,Yes,Yes,True,-0.0030955076217651367,0.028271301053894807,96,adversarial,0.001
9717,Yd6gu2w19YQo,No,Yes,False,-0.015035708745320639,0.04184579046125603,96,random,0.001
14945,YvruDH_YLaPI,No,No,True,-0.011269206181168556,0.025571545072221778,96,random,0.001
30541,Y9z8XIRyUq9Q,Yes,Yes,True,0.03392529487609863,0.0237726701051515,64,adversarial,0.001
9780,Y8OTd45_6cvY,Yes,Yes,True,0.023142606019973755,0.026642966388904718,64,random,0.001
1195,YztSjcZNUY7A,Yes,Yes,True,-0.01097780466079712,0.02549846240034108,96,random,0.001
12827,YTtRtURWVYBE,Yes,Yes,True,-0.007731815179189046,0.031468570593900756,96,popular,0.001
8002,YRtenf2XSXRc,Yes,Yes,True,-0.012254549190402031,0.0339256706923058,96,popular,0.001
5475,Y9BGLAUSF0sk,No,No,True,-0.006932000319163005,0.03094316243801635,96,random,0.001
22701,YNmmbNqmsPaY,No,Yes,False,-0.00027066469192504883,0.03596350285581068,64,random,0.001
1947,YkEP-BwMarf8,No,Yes,False,0.03148733079433441,0.05771617212842124,96,random,0.001
10597,YQ3vkJMVMbC8,No,Yes,False,0.039472028613090515,0.05147579331353205,64,adversarial,0.001
7254,Ya_Rjlu50TfA,Yes,No,False,-0.004940226674079895,0.02264492349919422,96,popular,0.001
28911,YDAN1t9ukkg0,Yes,No,False,0.02567248046398163,0.04148319935683563,96,adversarial,0.001
3465,YF7QtqKtllK0,Yes,No,False,-0.003805510699748993,0.023785229321185385,96,popular,0.001
15682,Y4fz0-Kx2oNs,Yes,Yes,True,0.01709449291229248,0.026330462285148168,96,random,0.001
7719,Yjs4dr5JusdM,No,Yes,False,-0.02491911252339681,0.05220639044832823,96,random,0.001
19690,YAxd__X2rixk,Yes,Yes,True,0.019880712032318115,0.03868690935236401,64,random,0.001
12339,YrvDcg9DoNKA,No,Yes,False,0.030718682954708736,0.030779788571862456,96,popular,0.001
1389,YH-vTZh81qAU,No,No,True,0.0019110838572184246,0.0346945725582483,96,popular,0.001
4186,YB4SZwi9Ce3o,No,Yes,False,-0.0027607629696528115,0.03072460284839872,96,adversarial,0.001
31290,YeXj9OAik5cc,Yes,Yes,True,0.024177422126134235,0.04238638243265066,96,popular,0.001
3848,YjjHIINDfE1c,Yes,Yes,True,0.015971779823303223,0.06453609422178744,96,adversarial,0.001
14487,YeNG6fEiAE8c,Yes,No,False,0.01322956569492817,0.021311598061118937,96,adversarial,0.001
4458,YTQr9v-PQOc4,Yes,No,False,0.01113112767537435,0.03412816280581449,96,popular,0.001
4797,Y2JutOgAnqWA,Yes,Yes,True,0.03750063975652059,0.042647810336527786,96,popular,0.001
105,YYQSuFyFm3Lc,No,Yes,False,0.004570904187858105,0.024341079003564067,64,random,0.001
20008,YW7OJevEgq7w,No,Yes,False,0.01196870394051075,0.02731920634235716,96,popular,0.001
2735,YL2dyilgQ8iM,No,Yes,False,0.028679996728897095,0.07462904044484125,64,random,0.001
15187,Y1j5NMuq1X30,No,No,True,0.042019546031951904,0.04878704019211339,64,popular,0.001
13412,YNi3dIj90Oa4,No,No,True,-0.009643912315368652,0.03548794409664723,96,random,0.001
11609,YPuLuZ_TXv-0,No,Yes,False,0.019295111298561096,0.042441484175295884,64,adversarial,0.001
29340,Y7bO0AJI-ihs,No,Yes,False,0.02718663215637207,0.04277891856688253,64,popular,0.001
28066,YmW1EpJYcy_E,Yes,Yes,True,0.00740806261698405,0.025049983329955856,96,random,0.001
21384,YCbe2B6ohBpw,No,Yes,False,0.024000884033739567,0.05559431646210348,64,random,0.001
428,YsVYTOURVsQ0,Yes,Yes,True,-0.010807037353515625,0.024109609951351377,64,random,0.001
8363,YU90e2P9jy30,Yes,Yes,True,0.03350694477558136,0.04311843225144263,64,random,0.001
14720,Yazh_-OkQ-uI,Yes,No,False,0.011062264442443848,0.04814054742483041,96,random,0.001
23951,YnuZEAuAl8hQ,Yes,No,False,0.008630673090616861,0.03036515294571687,96,popular,0.001
22450,YFeHndzYAUkg,Yes,Yes,True,0.03660034388303757,0.0623099522985203,64,adversarial,0.001
2317,YpI_kPedctoo,Yes,No,False,-0.010151714086532593,0.028862421485838594,96,adversarial,0.001
20026,Y9b6RqajfAmw,No,No,True,-0.02283582215507825,0.01952286905484698,96,random,0.001
11294,Yn74IYuCe_ms,No,No,True,0.01421614239613215,0.026644143879508635,96,popular,0.001
16530,Y8F-ndyrEWJ8,No,Yes,False,3.9711594581604004e-05,0.02562707326553654,64,random,0.001
17140,YAR8-MVl_Mf8,No,Yes,False,-0.0008375346660614014,0.051202121291363575,64,random,0.001
1506,YKnXNy5Q6YS4,Yes,Yes,True,-0.00036092599232991535,0.031972984194793115,96,random,0.001
442,YSmdj6JFB9MQ,No,No,True,-0.0060517626504103346,0.02301246670133387,96,random,0.001
14780,YJp64Whpr3BA,No,No,True,0.020055760939915974,0.026386123394737362,96,adversarial,0.001
10446,YNDaVSIJaXVs,No,No,True,0.02742503086725871,0.03563406941755445,96,popular,0.001
26497,Y54eRRbCtPn8,No,Yes,False,0.00047182788451512653,0.02675853772701867,96,random,0.001
9463,YD1Sy7kRoaR8,Yes,Yes,True,-0.011214519540468851,0.042268833881781875,96,random,0.001
28536,YK-7Y8yhcUiw,Yes,Yes,True,0.011956658214330673,0.03184132002069118,64,popular,0.001
20321,Y466ucPGoNSQ,Yes,Yes,True,0.005350371201833089,0.05090602324305179,96,random,0.001
6645,Yjid4t-FzUn0,No,Yes,False,0.015178114175796509,0.042458460104266196,64,adversarial,0.001
402,Y_xylo5_IiaM,No,No,True,0.0037911534309387207,0.0217677952489534,96,random,0.001
7002,YQARuiRtfy-k,Yes,Yes,True,0.03341593345006307,0.050762728123319965,96,adversarial,0.001
7248,Y3wrdPAeqjVI,No,Yes,False,-0.016444504261016846,0.03450709121686702,64,random,0.001
13604,YtIM-H2rdq8U,No,No,True,0.03087880214055379,0.05334948935809608,96,popular,0.001
28245,YTSdAJWJ-tW0,Yes,Yes,True,0.029945631821950276,0.07343111033049875,96,popular,0.001
717,YMe4npKmtchA,Yes,Yes,True,0.007540717720985413,0.023616265078939394,64,random,0.001
20239,YPZBUdlKwX04,No,Yes,False,0.026810211439927418,0.05514417200425541,96,adversarial,0.001
15664,YGMP8m09j5vk,No,Yes,False,0.002092406153678894,0.026347714103355284,64,random,0.001
3678,YsqsI2UyrcBQ,No,No,True,0.02350210150082906,0.033049301089489516,96,random,0.001
15882,Y5rh5-MCjqq8,Yes,No,False,0.005424764007329941,0.023764960621457724,96,popular,0.001
22570,Y0G7rb74R-2A,Yes,Yes,True,0.011528372764587402,0.031430800673505635,64,random,0.001
15915,YBzHTqyX69pI,No,Yes,False,0.015868430336316425,0.04554399354607152,96,random,0.001
4282,Y6Pywt0f_NFY,Yes,Yes,True,0.029208332300186157,0.05162868504553452,64,random,0.001
25525,YFi4-IqJo2xQ,No,No,True,0.019301811854044598,0.029381250708318443,96,adversarial,0.001
18061,YwnqUgK_-fo4,Yes,No,False,0.006544927755991618,0.03483242774274622,96,random,0.001
24761,YG3YO2unWz7k,Yes,Yes,True,0.023817062377929688,0.036161578338182,64,adversarial,0.001
18267,Y5xC4hkAWiao,No,No,True,0.022800167401631672,0.03348629610476196,96,popular,0.001
11887,Y5ye0X5saadg,No,Yes,False,-0.021533538897832234,0.02761767126736727,96,adversarial,0.001
14094,Ye9MWXS34o48,Yes,No,False,0.018079839646816254,0.03169701671769145,64,popular,0.001
2689,Yc0V_HAul7rI,Yes,Yes,True,-0.0033649553855260215,0.021801236524085815,96,adversarial,0.001
13498,YBvw2gv1fcZw,Yes,No,False,-0.013046994805335999,0.028551775988242566,96,adversarial,0.001
14895,YVOXl8iR-HnI,Yes,Yes,True,-0.0006933311621348063,0.02478961880236604,96,adversarial,0.001
15330,Y-oy0BkpMGAk,Yes,Yes,True,-0.012126266956329346,0.03347702986881989,96,random,0.001
5459,YVeCSHwtkBZU,Yes,No,False,-0.0010358492533365886,0.023497230127704955,96,popular,0.001
16425,YnD1K1Zo0qrM,No,No,True,0.006570667028427124,0.04127903208854643,64,popular,0.001
9911,Yir1XTdyt4IY,Yes,No,False,-0.008865644534428915,0.052619283692147426,96,popular,0.001
2736,YPtW0cZVprJQ,No,Yes,False,0.031655718882878624,0.05058387656717815,96,adversarial,0.001
19475,Yvsy1IpYmrSY,No,No,True,0.004081249237060547,0.051102157009985626,96,popular,0.001
27135,YTSdAJWJ-tW0,Yes,Yes,True,0.0013848692178726196,0.04610215363060885,64,random,0.001
30010,YJmWaRt8-u0s,No,Yes,False,-0.002549250920613607,0.03810221659806686,96,random,0.001
24764,YFi4-IqJo2xQ,No,No,True,0.007610042889912923,0.037008367659594865,96,random,0.001
7050,YZsf2YvJfCKw,Yes,Yes,True,0.0028474926948547363,0.0256191020329525,64,random,0.001
10642,YXZTt1xdK8uQ,Yes,Yes,True,-0.0015746355056762695,0.023717203746229956,96,popular,0.001
26250,YpHNMcX-9FDs,No,Yes,False,0.013754993677139282,0.038288909587118614,64,adversarial,0.001
1098,Ypaf0nyjg1Js,Yes,Yes,True,0.0262831449508667,0.03372420884806121,96,popular,0.001
24964,Y3Sml1wHcuxo,No,No,True,-0.00653076171875,0.030529977186987828,96,popular,0.001
15160,YHqnSyliKTKA,Yes,Yes,True,-0.0020767350991566977,0.030610081561960996,96,adversarial,0.001
8455,YelztUCeNQvQ,No,Yes,False,0.012277960777282715,0.03235599032652872,96,random,0.001
22090,YYH4qi8Ul6v0,Yes,No,False,0.034634560346603394,0.04795382154794679,64,popular,0.001
15348,YUV1kdjwpy6U,No,Yes,False,-0.0013765295346577962,0.042357430700985056,96,adversarial,0.001
15552,YLVvS3s9dFKw,No,Yes,False,0.007794678211212158,0.025991400033781923,64,adversarial,0.001
27894,YOt0bN_hz2ec,Yes,No,False,-0.010569989681243896,0.024634408422351275,96,adversarial,0.001
25387,YZTYAQBnU4GM,No,Yes,False,-0.022914399082461994,0.04727158945252034,96,random,0.001
2397,YRNBoH2LHQEM,No,No,True,0.004056110978126526,0.024917790851927888,64,random,0.001
2449,YEzWEO2WD_MM,No,No,True,0.02316174904505412,0.03516805669912205,96,popular,0.001
17787,YynHdcJ9Oqaw,No,Yes,False,-0.0017111562192440033,0.02005857971611228,96,adversarial,0.001
29109,Y-mhFGevxLUg,No,No,True,-0.016661005715529125,0.03889331169903146,96,popular,0.001
18602,YSZ6CcXINiiE,Yes,Yes,True,-0.006287693977355957,0.06605905788729992,96,random,0.001
16710,YkHIe4CfaccQ,Yes,Yes,True,0.010038979351520538,0.040438458356332974,64,random,0.001
23259,YKJhGuhNHToA,No,No,True,0.008678555488586426,0.03920197031772344,96,popular,0.001
21521,Ya3GzZKxUTy8,Yes,No,False,-0.007988723615805307,0.032073565433614906,96,adversarial,0.001
9295,Y1e98HeU9Vrg,No,Yes,False,0.0033283929030100503,0.01753696646992851,96,popular,0.001
10290,YA2mcp0N__7U,No,Yes,False,0.017662405967712402,0.02750844787409282,96,popular,0.001
26870,Ys_EWjoiVfzo,Yes,Yes,True,0.02033054828643799,0.03496618604540554,96,random,0.001
8809,Yf2fSxfvmkZQ,No,Yes,False,0.018444836139678955,0.03376652090523781,96,popular,0.001
22981,YGE1aZSnPr2Q,No,No,True,0.008762593070665995,0.03269099379575756,96,adversarial,0.001
3703,Y7cHRSfbp7tc,No,Yes,False,0.00996963307261467,0.053269827421502616,64,popular,0.001
4124,YVQnmlf2OsUg,Yes,No,False,0.03773265518248081,0.04233537157652284,64,adversarial,0.001
1151,YFR7BDRhMATo,Yes,Yes,True,-0.00034716352820396423,0.031107507101894222,64,adversarial,0.001
30499,YCwxgQS3SXic,No,No,True,0.030788739522298176,0.03663398422535817,96,popular,0.001
19649,YAgh2EKINlSw,No,Yes,False,0.03135756651560465,0.048801061410605674,96,random,0.001
5171,YLs2vrr9TamU,Yes,No,False,0.019906024138132732,0.03547022381163508,96,adversarial,0.001
7478,Yvigslb0kClE,Yes,No,False,0.0030826032161712646,0.04457210456395309,96,adversarial,0.001
3447,Y7cHRSfbp7tc,No,No,True,-0.03499814930061499,0.045808317985585094,96,random,0.001
14467,YPVvi2SDOjVc,Yes,Yes,True,-0.03801584243774414,0.0515511967297951,64,popular,0.001
24363,Y3rna9zo5ZOs,Yes,Yes,True,0.008566349744796753,0.023932138677119158,96,random,0.001
21930,YL6rnV0oNIII,Yes,No,False,0.001335206131140391,0.051201821510053695,96,adversarial,0.001
20762,Y9dLLsZVRSZI,No,No,True,-0.009836154679457346,0.026501801053398503,96,popular,0.001
3312,YlfO471Rn61k,Yes,Yes,True,0.0027884282171726227,0.04336159357057083,64,random,0.001
15803,YhDMHIDJdfDA,No,No,True,0.011007214585940043,0.038770978007366674,96,random,0.001
14737,Yq4YFJA5pFXc,No,No,True,0.007815887530644735,0.02791876189895261,96,popular,0.001
20048,YD4s5aHrsBgs,Yes,Yes,True,-0.00010064616799354553,0.06282538207139877,64,random,0.001
19273,Y7XUt6sQS7nM,No,No,True,0.0207959096878767,0.038097594750902616,64,popular,0.001
13490,YrPkCYq4Zjwk,No,Yes,False,0.030496249596277874,0.042650021635186976,96,popular,0.001
21880,YYH4qi8Ul6v0,Yes,Yes,True,0.016630057245492935,0.033383155138782344,64,adversarial,0.001
6586,YqWYncqPSy9A,No,Yes,False,0.01457198957602183,0.02659479983598272,96,random,0.001
20116,YnLtNjMimLE0,Yes,Yes,True,0.01251303218305111,0.036668990725736726,64,popular,0.001
1558,YcPiSd5nJLrI,No,Yes,False,0.03421679139137268,0.04624089096658276,64,random,0.001
4478,Y2JutOgAnqWA,Yes,Yes,True,0.03167259693145752,0.04021157668461216,64,random,0.001
5215,Y0yxEvdnimGg,Yes,Yes,True,-0.021538433618843555,0.02891304937847277,64,random,0.001
22659,YFeHndzYAUkg,Yes,No,False,0.025810477634270985,0.045483370025773275,96,popular,0.001
2615,YBlbGXalLNVU,Yes,No,False,-0.010509982705116272,0.02751334957564009,96,adversarial,0.001
3927,YsqsI2UyrcBQ,No,Yes,False,0.009519179662068685,0.026178808531921796,96,popular,0.001
10253,YPg2cWEnEEvc,No,Yes,False,0.0011953115463256836,0.033876526791744944,96,adversarial,0.001
22958,Y0Dt-pH0pW-Y,Yes,No,False,-0.0005962649981180826,0.034694442600656475,96,adversarial,0.001
22607,Y5ORpSk5CIWc,No,No,True,0.015615757554769516,0.036384491952295234,64,popular,0.001
30469,Yo7jW6Suyfbs,Yes,Yes,True,-0.005398470908403397,0.02071971586701665,64,adversarial,0.001
19449,YJC2ZrXzCX4Y,Yes,Yes,True,0.008406251668930054,0.02543271352823904,64,popular,0.001
24694,Y3ejndVEAcmQ,Yes,No,False,0.043566107749938965,0.07933820478927224,96,popular,0.001
9725,Y2ItTq2JShdU,No,Yes,False,0.03904124101003011,0.045023347425319625,96,adversarial,0.001
14464,Y4_Cak7gvly4,Yes,Yes,True,0.004556477069854736,0.05902566807751239,64,random,0.001
17862,YUXGzbBGbqAA,Yes,No,False,0.00016105671723683676,0.031494675336169356,96,adversarial,0.001
12284,YtaYKM1OSTwE,No,No,True,0.022686585783958435,0.045518540960935674,96,popular,0.001
22610,Y1a2XWJ8NA_Q,Yes,Yes,True,-0.013120790322621664,0.034827188333442706,96,adversarial,0.001
16335,YwBs02amFGXs,Yes,Yes,True,0.0020498385032018027,0.023335479766430058,96,random,0.001
13540,YC_ga5m6nOhI,Yes,Yes,True,0.0059027597308158875,0.04284754729520225,64,random,0.001
8706,YIvfaKPDWC00,Yes,Yes,True,-0.008818199237187704,0.02644720369986163,96,random,0.001
15540,Yx5AH2gW_8S4,Yes,Yes,True,0.029074251651763916,0.04943426517868968,64,random,0.001
9798,Y3ghVB-KaU_E,Yes,Yes,True,-0.028957550413906574,0.05767293185752082,64,popular,0.001
17303,YlfAFQ0-wDJU,Yes,No,False,-0.008645491053660711,0.024386847359965335,96,adversarial,0.001
11835,Yi1u_2eZYYlE,No,No,True,0.055316309134165444,0.03686366372614876,96,popular,0.001
19274,YpO8kbg9IJnc,Yes,Yes,True,0.0009815283119678497,0.018019811611214635,64,random,0.001
31207,YoN0IcZaHD_8,No,No,True,0.0022964278856913247,0.029257392918239856,96,popular,0.001
27006,Ysl_Pxpc7beo,Yes,Yes,True,-0.02593308314681053,0.04374218621951533,96,adversarial,0.001
28353,YBoe3MeEpn_c,No,No,True,-0.012382169564565023,0.01656054011250622,96,adversarial,0.001
30200,YE9zN3-C64KE,Yes,Yes,True,-0.010748624801635742,0.059880436518778446,96,adversarial,0.001
13250,Yv7BaYF0kagM,Yes,Yes,True,0.0018095274766286213,0.0283814726717583,96,popular,0.001
5336,YRp4Ct_TQvAM,Yes,Yes,True,0.027323396255572636,0.04669495726995731,96,random,0.001
24726,Y3Sml1wHcuxo,No,Yes,False,0.027070671319961548,0.04430109239309203,64,adversarial,0.001
11972,YptIksg9KEac,Yes,Yes,True,0.00018751124540964761,0.02451925336638359,96,random,0.001
16291,YpWQeV08kYR0,Yes,Yes,True,0.004520483314990997,0.020074113967738488,96,adversarial,0.001
702,YYQGW5AwDOIo,No,Yes,False,0.00672563910484314,0.03160385776387209,64,adversarial,0.001
5484,YXplKBvZaHXA,Yes,Yes,True,0.0014518673221270244,0.031115415360959166,96,popular,0.001
29971,YS0SQyFXbqF8,No,No,True,0.009654053797324499,0.03394767887352446,96,popular,0.001
8383,YzEM94PH29VQ,No,No,True,-0.008920524269342422,0.037449492252830334,64,random,0.001
28862,YmW1EpJYcy_E,Yes,Yes,True,0.008613049983978271,0.02455299547411334,64,adversarial,0.001
5734,Ypgq2KPX5_SA,Yes,Yes,True,-0.003039345145225525,0.03277765984514145,64,random,0.001
26719,YtdpiXW68adA,No,Yes,False,0.011990640312433243,0.0370468702779042,64,adversarial,0.001
25784,YnmLMLgWPmFM,No,Yes,False,0.01129920780658722,0.03597203071564338,96,random,0.001
8957,Y3qrVku794u0,Yes,No,False,0.01166286071141561,0.046282780433940116,96,adversarial,0.001
25491,Y4eyY1w2QyM0,Yes,Yes,True,0.012682933360338211,0.056552803931876235,96,adversarial,0.001
16675,YrBUCIK8JRLg,No,Yes,False,0.01696169376373291,0.02507475371691625,96,popular,0.001
27283,YMtK8L8gXRrI,No,No,True,0.014811447511116663,0.029519876650450323,96,random,0.001
27884,YV8A0VRGdgwM,No,Yes,False,-0.023386791348457336,0.03571661955828357,64,random,0.001
21237,Yt4prXmPwthg,No,Yes,False,0.021973878145217896,0.03632305637272727,96,adversarial,0.001
11295,Y473wBEwC35M,No,Yes,False,-0.0072998180985450745,0.038522048350487434,64,random,0.001
20752,YxpZna_FwDhI,Yes,Yes,True,0.02159741520881653,0.035065724148407425,64,popular,0.001
20085,YAUmY0YRAFQE,No,No,True,0.004647354284922282,0.03817726187416084,96,adversarial,0.001
3375,YxBZnvfniA1c,No,Yes,False,0.016625041142106056,0.02522607336504883,64,popular,0.001
19857,YP12nvSpKXcs,No,Yes,False,0.003085826834042867,0.052212542663160215,96,random,0.001
16594,YfWvWhLJ5Fow,Yes,Yes,True,0.013438232243061066,0.04187165473415438,96,popular,0.001
15701,YVZLZ08k3YeA,No,Yes,False,-0.012147570649782816,0.01712090068947024,96,random,0.001
25894,Y8GHLfJ6y6zA,Yes,Yes,True,-0.0034935822089513144,0.04390070805394794,96,adversarial,0.001
10073,YARFFw0e_jig,Yes,Yes,True,0.045944035053253174,0.06402507186773167,64,popular,0.001
18393,YwOFBldBFRNk,No,Yes,False,0.02073805530865987,0.051249241187218825,96,random,0.001
14320,YVOXl8iR-HnI,Yes,Yes,True,-0.0009125756720701853,0.024260553134198472,96,random,0.001
11816,Yh3UhoHIMfpw,Yes,Yes,True,-0.01326070229212443,0.03918166165488515,96,random,0.001
273,YfsBR7e_X_0Y,No,No,True,-0.03794157629211744,0.05562658519745519,96,random,0.001
11443,Yhmd6pa2e_rs,Yes,No,False,-0.002557342251141866,0.019225768535007553,96,popular,0.001
23333,YLvhvAA11oxE,No,Yes,False,0.016451016068458557,0.029387701613844106,64,adversarial,0.001
18161,YGPj8h-WcjWs,No,No,True,-0.0025081634521484375,0.025250716230115846,96,popular,0.001
12595,YMj_BO-iK1G4,No,No,True,0.0315322478612264,0.03487323540976146,96,popular,0.001
19979,Y-BUWGM7qeUM,No,Yes,False,-0.022868079443772633,0.03586879743936863,96,random,0.001
12994,YbJMMp6PLKqM,Yes,No,False,0.028666675090789795,0.039787644425698224,96,adversarial,0.001
