entry_id,audio_index,label,response,correct,bos_mean_late,bos_std_late,entropy_bos,margin_bos,gap_EL,cos_L24,cos_L25,cos_L26,cos_L27,cos_L28,cos_L29,cos_L30,cos_L31
19713,Y4YodC6RnplI,Yes,No,0,0.06987190246582031,0.10603321744543077,nan,6.25,0.76953125,0.1810302734375,0.191162109375,0.1536865234375,0.11798095703125,0.060821533203125,0.0280609130859375,-0.05108642578125,-0.1226806640625
15625,YKSHpYhuTotY,No,Yes,0,0.175140380859375,0.025703320343063725,nan,2.8125,0.640625,0.1671142578125,0.1795654296875,0.1644287109375,0.1495361328125,0.1595458984375,0.1663818359375,0.17529296875,0.2392578125
30383,Y7upINC4seBw,No,Yes,0,0.09648513793945312,0.047271314629010526,nan,3.546875,0.67431640625,0.1522216796875,0.159423828125,0.1292724609375,0.09088134765625,0.03875732421875,0.04254150390625,0.041473388671875,0.1173095703125
10735,YdmUOSyPXkUw,Yes,Yes,1,0.1322779655456543,0.05730278566368177,nan,4.484375,0.69775390625,0.1617431640625,0.1634521484375,0.163818359375,0.165771484375,0.1553955078125,0.1640625,0.0892333984375,-0.005252838134765625
22994,YTOaQMYc79Mw,Yes,Yes,1,0.09288787841796875,0.03974428275268185,nan,3.703125,0.728515625,0.0850830078125,0.107421875,0.146484375,0.119873046875,0.10992431640625,0.11456298828125,0.035491943359375,0.024261474609375
505,Yu84FiZ_omhA,Yes,Yes,1,0.1822509765625,0.0392545271680209,nan,2.96875,0.60107421875,0.1912841796875,0.1968994140625,0.1737060546875,0.16845703125,0.1558837890625,0.1370849609375,0.1600341796875,0.274658203125
25766,Y_z6pymOet7g,Yes,Yes,1,0.09622573852539062,0.042946390916875875,nan,4.125,0.77734375,0.19482421875,0.1307373046875,0.091552734375,0.07501220703125,0.06109619140625,0.056488037109375,0.075927734375,0.08416748046875
3270,YGSHcgY6ATkQ,Yes,Yes,1,0.24756622314453125,0.06987723383631339,nan,2.828125,0.74560546875,0.330078125,0.31201171875,0.316162109375,0.239013671875,0.2349853515625,0.2379150390625,0.2099609375,0.10040283203125
26598,YK8-b0VtNOqA,Yes,Yes,1,0.18536376953125,0.02665440983027515,nan,3.234375,0.61669921875,0.1495361328125,0.1470947265625,0.1817626953125,0.1812744140625,0.19189453125,0.2193603515625,0.185302734375,0.2266845703125
14538,YkVYNXZd0MMY,No,Yes,0,0.193603515625,0.03506808351744441,nan,3.953125,0.75537109375,0.1920166015625,0.1846923828125,0.2305908203125,0.230224609375,0.2080078125,0.222412109375,0.15380859375,0.1270751953125
10045,YWq4OD3olO2w,No,No,1,0.1749420166015625,0.07979544167074452,nan,3.453125,0.85986328125,0.2666015625,0.273193359375,0.230712890625,0.20849609375,0.1668701171875,0.12890625,0.0860595703125,0.0386962890625
9032,YdP5DbAzTl5M,Yes,No,0,0.10718154907226562,0.07912505418765982,nan,4.421875,0.9541015625,0.0538330078125,0.052642822265625,0.06329345703125,0.05059814453125,0.07562255859375,0.09759521484375,0.173095703125,0.290771484375
8706,YIvfaKPDWC00,Yes,Yes,1,0.057602643966674805,0.04332686326705266,nan,5.03125,0.67041015625,0.08404541015625,0.1279296875,0.1011962890625,0.07525634765625,0.01291656494140625,0.0159149169921875,0.0010509490966796875,0.042510986328125
11143,YYflmW68gL4E,Yes,Yes,1,0.17855453491210938,0.054489739162850215,nan,1.6875,0.6787109375,0.2406005859375,0.2080078125,0.2318115234375,0.158935546875,0.165283203125,0.1925048828125,0.177001953125,0.054290771484375
17501,YdYZSKX7vuRI,Yes,Yes,1,0.042534828186035156,0.0231786754948397,nan,4.3046875,0.64306640625,0.00768280029296875,0.034637451171875,0.0469970703125,0.035186767578125,0.04010009765625,0.0782470703125,0.076904296875,0.0205230712890625
25439,YpHNMcX-9FDs,No,Yes,0,0.08081817626953125,0.034784051312938206,nan,3.65625,0.7578125,0.07177734375,0.063720703125,0.052459716796875,0.051300048828125,0.05780029296875,0.080810546875,0.108154296875,0.1605224609375
28256,Y4bUL_ttiOdw,Yes,Yes,1,0.311614990234375,0.021642945058517948,nan,2.46875,0.74072265625,0.337890625,0.313720703125,0.3408203125,0.3095703125,0.2978515625,0.325439453125,0.272216796875,0.29541015625
23104,Y67BsqRkh-dU,No,No,1,0.01686692237854004,0.0322234814168117,nan,4.375,0.966796875,0.0176239013671875,0.023834228515625,0.08917236328125,0.019500732421875,0.002834320068359375,0.0034694671630859375,0.0129241943359375,-0.034423828125
18610,YlVr-PxhZo8s,Yes,No,0,0.07278060913085938,0.04733060279084986,nan,4.6640625,0.955078125,0.02581787109375,0.006561279296875,0.042236328125,0.06414794921875,0.0701904296875,0.09149169921875,0.12237548828125,0.159423828125
9453,Y63KW_EQ72yU,Yes,No,0,-0.017885208129882812,0.1148373434870978,nan,4.09375,0.8798828125,0.1046142578125,0.1021728515625,0.0760498046875,0.0254364013671875,-0.032989501953125,-0.048492431640625,-0.1201171875,-0.249755859375
10885,YV4PLSw_WzVw,Yes,No,0,0.002521514892578125,0.024177331677423978,nan,3.765625,0.966796875,0.0023860931396484375,0.033935546875,0.0343017578125,-0.005615234375,-0.00237274169921875,0.0019092559814453125,0.00396728515625,-0.04833984375
28342,Y5K1mISHwggI,Yes,Yes,1,0.1284046173095703,0.052674766157372266,nan,3.96875,0.666015625,0.1820068359375,0.1466064453125,0.1798095703125,0.1536865234375,0.125244140625,0.1466064453125,0.0782470703125,0.0150299072265625
13994,YWqXFAY4k79s,No,No,1,0.1237945556640625,0.05467114672362465,nan,1.484375,0.97314453125,0.12188720703125,0.09747314453125,0.10394287109375,0.076171875,0.0765380859375,0.09368896484375,0.1754150390625,0.2452392578125
16456,YBzHTqyX69pI,No,No,1,0.04877281188964844,0.033702641094100066,nan,5.03125,0.9453125,0.08367919921875,0.08319091796875,0.08978271484375,0.03802490234375,0.043548583984375,0.0228118896484375,0.044952392578125,-0.01580810546875
17559,YNwoBDrTlbTI,No,No,1,0.03683614730834961,0.021000636547876754,nan,3.109375,0.9677734375,0.00537872314453125,0.007572174072265625,0.03179931640625,0.042449951171875,0.04254150390625,0.0579833984375,0.0706787109375,0.036285400390625
13760,YNX0gR9Eebp0,Yes,Yes,1,0.022305011749267578,0.05366755826174244,nan,2.8125,0.62939453125,0.11248779296875,0.0941162109375,0.038665771484375,0.003978729248046875,-0.04962158203125,-0.034454345703125,-0.00481414794921875,0.0180816650390625
18390,YKVAIaRPry24,Yes,Yes,1,-0.02356848120689392,0.09558433310149968,nan,1.9375,0.740234375,0.0966796875,0.08306884765625,0.06121826171875,-0.0004069805145263672,-0.049530029296875,-0.06866455078125,-0.12353515625,-0.1873779296875
26948,Yp9qRTh4BmSE,Yes,Yes,1,0.10992431640625,0.12829315080976197,nan,3.390625,0.76708984375,0.245361328125,0.2218017578125,0.22900390625,0.1322021484375,0.0986328125,0.10211181640625,0.01910400390625,-0.1688232421875
5297,YLKhokVsJhN0,No,No,1,0.12100982666015625,0.024469768628951543,nan,0.140625,0.77880859375,0.1370849609375,0.1376953125,0.127685546875,0.123779296875,0.11712646484375,0.08697509765625,0.08001708984375,0.15771484375
16463,YljrL7Cb-jr8,Yes,Yes,1,0.135498046875,0.07102541311560812,nan,4.9375,0.68505859375,0.1885986328125,0.160888671875,0.1961669921875,0.1806640625,0.15380859375,0.1597900390625,0.0694580078125,-0.025390625
20654,Y-BUWGM7qeUM,No,Yes,0,0.08628177642822266,0.0337673751423899,nan,4.6640625,0.64794921875,0.10614013671875,0.09356689453125,0.1263427734375,0.10919189453125,0.10223388671875,0.08599853515625,0.052032470703125,0.01474761962890625
17931,YbIV3bJZpkgA,Yes,Yes,1,0.10988426208496094,0.042922123988055554,nan,2.90625,0.6748046875,0.061431884765625,0.0269317626953125,0.132568359375,0.139404296875,0.1392822265625,0.1636962890625,0.1212158203125,0.09454345703125
6749,Y4Ujigme2IxY,Yes,Yes,1,0.06990623474121094,0.03225134212731063,nan,1.09375,0.841796875,0.04644775390625,0.06365966796875,0.0716552734375,0.0214080810546875,0.04547119140625,0.081787109375,0.09600830078125,0.1328125
24164,YDNtF_mGzQes,Yes,Yes,1,0.02848196029663086,0.04097516533016279,nan,5.0625,0.68017578125,0.08929443359375,0.0655517578125,0.06298828125,0.0312347412109375,-0.004413604736328125,0.032928466796875,-0.0113067626953125,-0.038421630859375
24006,YXz56Q2Q5j5c,Yes,Yes,1,0.266510009765625,0.026866477097250905,nan,4.875,0.75537109375,0.300537109375,0.278564453125,0.3017578125,0.26123046875,0.258544921875,0.274169921875,0.2388916015625,0.2183837890625
13716,Y4_DjmCg8Ra8,No,No,1,0.07193183898925781,0.06455385960658756,nan,3.9921875,0.9599609375,0.021759033203125,0.0311126708984375,0.03790283203125,0.03619384765625,0.050567626953125,0.052642822265625,0.11968994140625,0.2255859375
18496,YZ_smJ66Tb3c,No,Yes,0,0.2075347900390625,0.02875633267831431,nan,2.359375,0.5625,0.2486572265625,0.2178955078125,0.2149658203125,0.1600341796875,0.166259765625,0.19921875,0.22802734375,0.2252197265625
17853,YzF3xXn6NTyU,No,Yes,0,0.1958770751953125,0.07390853240932557,nan,1.640625,0.9541015625,0.1641845703125,0.140625,0.1583251953125,0.1392822265625,0.1663818359375,0.177978515625,0.2479248046875,0.372314453125
27705,Y3hzy-FL24no,Yes,No,0,0.14824676513671875,0.04209379099660341,nan,5.15625,0.85107421875,0.19384765625,0.200439453125,0.1707763671875,0.1727294921875,0.143310546875,0.1231689453125,0.0682373046875,0.11346435546875
1842,YYEYeQ0lIkBQ,Yes,No,0,0.20235443115234375,0.08269412816890707,nan,4.8125,0.84814453125,0.3095703125,0.2958984375,0.25537109375,0.2386474609375,0.1856689453125,0.1612548828125,0.112548828125,0.05987548828125
30135,YmGa2JgAiKV8,No,Yes,0,0.193359375,0.05057741483673548,nan,3.375,0.64794921875,0.260009765625,0.2303466796875,0.233642578125,0.1861572265625,0.175537109375,0.2108154296875,0.164306640625,0.0860595703125
4014,Y9ucb5HYO8ps,Yes,Yes,1,0.14098358154296875,0.033630654079402834,nan,4.21875,0.69873046875,0.188232421875,0.1361083984375,0.1710205078125,0.141357421875,0.155517578125,0.1522216796875,0.1103515625,0.07305908203125
1463,YCefFMA3klxk,No,Yes,0,0.032021284103393555,0.026656123367648027,nan,0.390625,0.552734375,0.06085205078125,0.07568359375,0.046875,0.038543701171875,0.0142822265625,0.0018062591552734375,-0.0051116943359375,0.0232391357421875
12078,Y9xoYx3lTJ9I,No,Yes,0,0.2170257568359375,0.021542162555885716,nan,4.21875,0.66162109375,0.1871337890625,0.185791015625,0.2181396484375,0.234375,0.23388671875,0.2366943359375,0.199462890625,0.24072265625
10227,Y7-HCqJFwHoI,Yes,No,0,-0.03647899627685547,0.0847125051406135,nan,5.765625,0.73583984375,0.05401611328125,0.05169677734375,0.0207061767578125,-0.00879669189453125,-0.025482177734375,-0.06103515625,-0.10931396484375,-0.213623046875
6645,Yjid4t-FzUn0,No,No,1,0.08354377746582031,0.030819046097286886,nan,1.890625,0.50732421875,0.135986328125,0.09844970703125,0.10687255859375,0.0670166015625,0.0694580078125,0.08721923828125,0.07965087890625,0.0236968994140625
21754,YyLu4b01t53k,Yes,No,0,-0.07388496398925781,0.08942156846916792,nan,3.4375,0.88671875,0.022216796875,0.016326904296875,-0.0092620849609375,-0.043701171875,-0.0826416015625,-0.0914306640625,-0.135498046875,-0.26708984375
25144,YgkWd1HugK2w,No,No,1,0.17719268798828125,0.05710755819462077,nan,1.21875,0.88232421875,0.2447509765625,0.26416015625,0.2254638671875,0.179931640625,0.153076171875,0.1136474609375,0.11285400390625,0.1236572265625
8038,Yjf4iyQPJSvk,Yes,No,0,0.17631816864013672,0.09515390600562079,nan,4.171875,0.89404296875,0.295654296875,0.29052734375,0.231201171875,0.2149658203125,0.1666259765625,0.1298828125,0.06988525390625,0.01180267333984375
21729,YhiJB_95IWiE,No,Yes,0,0.12371063232421875,0.03211470811269198,nan,3.4375,0.62548828125,0.16162109375,0.1722412109375,0.14111328125,0.1275634765625,0.11065673828125,0.10113525390625,0.10845947265625,0.06689453125
25972,YMSziND26UTA,Yes,Yes,1,0.10137367248535156,0.04689920313263712,nan,2.8125,0.79931640625,0.14599609375,0.12286376953125,0.13134765625,0.1219482421875,0.09954833984375,0.12445068359375,0.07586669921875,-0.0110321044921875
14475,Y1j5NMuq1X30,No,Yes,0,-0.0003581047058105469,0.03707871537306444,nan,2.890625,0.59619140625,0.06427001953125,0.050689697265625,-0.00489044189453125,-0.0181121826171875,-0.036865234375,-0.048065185546875,-0.015655517578125,0.005764007568359375
12157,Ytpm5IOD5d4o,Yes,No,0,0.10379791259765625,0.05296099665376534,nan,4.484375,0.77783203125,0.160888671875,0.16845703125,0.146728515625,0.13232421875,0.09747314453125,0.061279296875,0.025543212890625,0.037689208984375
3232,YF7QtqKtllK0,Yes,Yes,1,0.22785568237304688,0.07267513417086216,nan,3.203125,0.70263671875,0.277099609375,0.262939453125,0.290283203125,0.255615234375,0.251220703125,0.258056640625,0.170654296875,0.056976318359375
17849,YAR8-MVl_Mf8,No,Yes,0,0.121307373046875,0.041087983655128384,nan,1.328125,0.5400390625,0.17041015625,0.18115234375,0.1527099609375,0.11370849609375,0.08990478515625,0.07171630859375,0.06640625,0.12445068359375
16198,Y4fz0-Kx2oNs,Yes,Yes,1,-0.023913800716400146,0.031248332665683082,nan,0.140625,0.654296875,0.0157928466796875,0.0246124267578125,-0.0006365776062011719,-0.0306396484375,-0.050262451171875,-0.06121826171875,-0.05792236328125,-0.031036376953125
24570,YQRtuOWWya30,Yes,Yes,1,0.16077423095703125,0.04353127339338337,nan,1.625,0.66796875,0.2099609375,0.2119140625,0.18798828125,0.1380615234375,0.096923828125,0.11212158203125,0.1300048828125,0.19921875
3112,YUmNrhFKpWIY,Yes,Yes,1,0.205718994140625,0.07463232057054492,nan,4.65625,0.65283203125,0.2467041015625,0.2396240234375,0.2802734375,0.25537109375,0.2430419921875,0.2110595703125,0.12396240234375,0.04571533203125
29340,Y7bO0AJI-ihs,No,Yes,0,0.2313232421875,0.053068234465173614,nan,3.0,0.6064453125,0.2021484375,0.2371826171875,0.324951171875,0.275634765625,0.2607421875,0.2247314453125,0.1793212890625,0.1458740234375
6708,Ybpv_LneHmfU,No,Yes,0,-0.008103609085083008,0.07871486226573306,nan,4.265625,0.66455078125,0.041534423828125,0.042877197265625,0.061920166015625,0.043121337890625,0.01247406005859375,-0.0007038116455078125,-0.08160400390625,-0.1844482421875
7701,Y3wrdPAeqjVI,No,No,1,0.17339324951171875,0.04449610910452222,nan,0.8125,0.95166015625,0.228759765625,0.24462890625,0.200439453125,0.1771240234375,0.15087890625,0.1273193359375,0.11517333984375,0.142822265625
24871,Y7JWHbs3gu1w,No,Yes,0,0.04894065856933594,0.028180777456183033,nan,2.9375,0.62451171875,0.0311126708984375,0.0296173095703125,0.05975341796875,0.031951904296875,0.0206756591796875,0.039154052734375,0.06671142578125,0.112548828125
26375,Yj_NSuPnx5LA,Yes,No,0,0.05658078193664551,0.07627543760726521,nan,1.609375,0.83251953125,0.143310546875,0.153564453125,0.111328125,0.09100341796875,0.04473876953125,0.0026798248291015625,-0.0253753662109375,-0.068603515625
13023,YMdlEswBfZMQ,Yes,Yes,1,0.1807708740234375,0.045973916082941525,nan,3.140625,0.6142578125,0.23486328125,0.2073974609375,0.2335205078125,0.16943359375,0.1671142578125,0.186767578125,0.1658935546875,0.0811767578125
28547,Y4CAMv5nlr-0,No,No,1,0.033443450927734375,0.07749897270819021,nan,2.4375,0.96240234375,0.1292724609375,0.1094970703125,0.09136962890625,0.06793212890625,0.027496337890625,-0.010223388671875,-0.031768798828125,-0.11602783203125
10991,YV4PLSw_WzVw,Yes,Yes,1,0.20426559448242188,0.06110281615396467,nan,3.578125,0.7548828125,0.242431640625,0.221923828125,0.257568359375,0.2391357421875,0.2191162109375,0.22607421875,0.1732177734375,0.054656982421875
4215,YB4SZwi9Ce3o,No,Yes,0,0.12204837799072266,0.06038417551255081,nan,3.84375,0.6630859375,0.1895751953125,0.1817626953125,0.1737060546875,0.1385498046875,0.10711669921875,0.12646484375,0.049224853515625,0.00998687744140625
21223,YsI7_ycEYzAY,No,Yes,0,0.0937490463256836,0.04912516313855127,nan,1.859375,0.64306640625,0.1536865234375,0.1533203125,0.148193359375,0.0743408203125,0.053131103515625,0.0743408203125,0.08062744140625,0.01235198974609375
6068,YGuizRlAQ8qQ,No,Yes,0,0.2346343994140625,0.04305031739730857,nan,7.1953125,0.70068359375,0.1922607421875,0.170654296875,0.2164306640625,0.2178955078125,0.236083984375,0.259033203125,0.269287109375,0.3154296875
23428,Y8ipe6b1LwHQ,No,No,1,0.1461172103881836,0.08924471138624325,nan,2.65625,0.95458984375,0.265380859375,0.260498046875,0.2071533203125,0.1690673828125,0.121337890625,0.08770751953125,0.04693603515625,0.01085662841796875
11875,Yy1a8PntuXYw,No,No,1,0.08017921447753906,0.028452111223289615,nan,4.9140625,0.95263671875,0.048828125,0.0260772705078125,0.07025146484375,0.08892822265625,0.09375,0.09014892578125,0.119384765625,0.10406494140625
26225,YZUmZgPL0ges,No,No,1,-0.015198349952697754,0.1200047090959381,nan,5.25,0.890625,0.070068359375,0.10809326171875,0.0894775390625,0.002376556396484375,0.0011587142944335938,-0.0186767578125,-0.08184814453125,-0.292236328125
20555,YAxd__X2rixk,Yes,Yes,1,0.07750511169433594,0.06948638720797472,nan,4.484375,0.654296875,0.158203125,0.1419677734375,0.119140625,0.094482421875,0.07550048828125,0.088134765625,0.0117034912109375,-0.069091796875
21086,YFf8bCCJfVX4,No,Yes,0,0.1772918701171875,0.10459534619921006,nan,4.578125,0.662109375,0.267822265625,0.2408447265625,0.269775390625,0.2158203125,0.1920166015625,0.1900634765625,0.1104736328125,-0.0684814453125
24726,Y3Sml1wHcuxo,No,Yes,0,0.27630615234375,0.021762007714651876,nan,3.546875,0.70068359375,0.252197265625,0.265625,0.263427734375,0.291748046875,0.301513671875,0.30615234375,0.2861328125,0.24365234375
24813,Y-FW109cbv0g,No,Yes,0,0.13793182373046875,0.020126578479280295,nan,4.140625,0.6845703125,0.171875,0.15283203125,0.143798828125,0.12841796875,0.104736328125,0.11920166015625,0.1297607421875,0.15283203125
11882,YP4qd8uodw_M,Yes,No,0,0.08577346801757812,0.06277095455042783,nan,3.984375,0.97998046875,0.03912353515625,0.041961669921875,0.06842041015625,0.05755615234375,0.05694580078125,0.06060791015625,0.1224365234375,0.2391357421875
16171,Y4abZbau8tZo,Yes,Yes,1,0.05190032720565796,0.07699593637604638,nan,4.84375,0.666015625,0.1590576171875,0.140380859375,0.095458984375,0.06378173828125,0.0176544189453125,0.03448486328125,0.0007586479187011719,-0.09637451171875
27393,YrvtA7c1I4xo,Yes,Yes,1,0.09755325317382812,0.06288636808008385,nan,5.25,0.66455078125,0.1634521484375,0.1290283203125,0.1431884765625,0.10064697265625,0.10546875,0.12139892578125,0.0709228515625,-0.053680419921875
7050,YZsf2YvJfCKw,Yes,Yes,1,0.154571533203125,0.03403009649516394,nan,3.890625,0.783203125,0.1998291015625,0.1727294921875,0.171142578125,0.1715087890625,0.1590576171875,0.157470703125,0.12310791015625,0.08172607421875
15701,YVZLZ08k3YeA,No,Yes,0,0.02294611930847168,0.010770091863134984,nan,2.40625,0.5908203125,0.03680419921875,0.028045654296875,0.03582763671875,0.02349853515625,0.0236663818359375,0.0012950897216796875,0.01512908935546875,0.0193023681640625
23093,Y0yETgW44MZU,Yes,Yes,1,0.15069580078125,0.04970468504339294,nan,5.546875,0.66748046875,0.08355712890625,0.10009765625,0.11236572265625,0.1517333984375,0.147216796875,0.1673583984375,0.20068359375,0.2425537109375
